speciesID	numOriginal	numFilteredOut	percentFilteredOut	numDuplicatesRemoved	percentDuplicatesRemoved	percentRemoved	numLeft	percentLeft
GCF_004799605.1	2539	65	2.56	55	2.17	4.73	2419	95.27
GCF_000632495.1	2502	48	1.92	7	0.28	2.2	2447	97.8
GCF_000018365.1	2005	18	0.9	0	0.0	0.9	1987	99.1
GCF_024298845.1	3876	49	1.26	2	0.05	1.32	3825	98.68
GCF_000383975.1	4686	109	2.33	0	0.0	2.33	4577	97.67
GCF_000022205.1	3632	100	2.75	66	1.82	4.57	3466	95.43
GCF_009831455.1	3470	24	0.69	0	0.0	0.69	3446	99.31
GCF_024494575.1	2758	25	0.91	68	2.47	3.37	2665	96.63
GCF_001563245.1	1871	25	1.34	5	0.27	1.6	1841	98.4
GCF_023238445.1	3698	34	0.92	0	0.0	0.92	3664	99.08
GCF_008000775.2	3884	12	0.31	12	0.31	0.62	3860	99.38
GCF_000145295.1	1738	17	0.98	0	0.0	0.98	1721	99.02
GCF_000026045.1	2839	36	1.27	38	1.34	2.61	2765	97.39
GCF_020177375.1	4589	190	4.14	1	0.02	4.16	4398	95.84
GCF_017094525.1	2930	78	2.66	17	0.58	3.24	2835	96.76
GCF_014647115.1	2890	64	2.21	0	0.0	2.21	2826	97.79
GCF_042683225.1	4101	86	2.1	211	5.15	7.24	3804	92.76
GCF_025397995.1	1837	25	1.36	0	0.0	1.36	1812	98.64
GCF_000746075.1	3332	20	0.6	17	0.51	1.11	3295	98.89
GCF_000007185.1	1795	24	1.34	0	0.0	1.34	1771	98.66
GCF_024730625.1	3747	37	0.99	0	0.0	0.99	3710	99.01
GCF_029167205.1	2464	51	2.07	1	0.04	2.11	2412	97.89
GCF_002252985.1	3359	118	3.51	1	0.03	3.54	3240	96.46
GCF_000012545.1	1559	6	0.38	2	0.13	0.51	1551	99.49
GCF_003610195.1	4658	80	1.72	1	0.02	1.74	4577	98.26
GCF_000379085.1	3669	152	4.14	23	0.63	4.77	3494	95.23
GCF_024808815.1	1997	29	1.45	2	0.1	1.55	1966	98.45
GCF_047915675.1	2182	53	2.43	229	10.49	12.92	1900	87.08
GCF_036584055.1	4385	149	3.4	60	1.37	4.77	4176	95.23
GCF_000241145.1	2439	163	6.68	4	0.16	6.85	2272	93.15
GCF_900110455.1	4089	54	1.32	0	0.0	1.32	4035	98.68
GCF_003814835.1	1861	12	0.64	0	0.0	0.64	1849	99.36
GCF_041379815.1	3540	102	2.88	1	0.03	2.91	3437	97.09
GCF_000812185.1	1459	3	0.21	0	0.0	0.21	1456	99.79
GCF_000685155.1	3422	44	1.29	0	0.0	1.29	3378	98.71
GCF_001481685.1	1504	8	0.53	1	0.07	0.6	1495	99.4
GCF_003439925.1	3500	28	0.8	14	0.4	1.2	3458	98.8
GCF_041205745.1	4789	66	1.38	0	0.0	1.38	4723	98.62
GCF_000470655.1	3140	79	2.52	30	0.96	3.47	3031	96.53
GCF_000308215.1	2616	31	1.19	0	0.0	1.19	2585	98.81
GCF_000226975.2	4233	98	2.32	21	0.5	2.81	4114	97.19
GCF_026684035.1	2542	18	0.71	0	0.0	0.71	2524	99.29
GCF_000336675.1	3471	60	1.73	0	0.0	1.73	3411	98.27
GCF_023115355.1	3864	104	2.69	0	0.0	2.69	3760	97.31
GCF_000196895.1	3871	81	2.09	93	2.4	4.49	3697	95.51
GCF_032594115.1	1733	19	1.1	4	0.23	1.33	1710	98.67
GCF_017874695.1	3175	69	2.17	1	0.03	2.2	3105	97.8
GCF_003730195.1	4892	53	1.08	1	0.02	1.1	4838	98.9
GCF_000091665.1	1862	58	3.11	0	0.0	3.11	1804	96.89
GCF_000337215.1	4461	129	2.89	0	0.0	2.89	4332	97.11
GCF_000258425.1	1372	20	1.46	0	0.0	1.46	1352	98.54
GCF_027563145.1	3760	39	1.04	1	0.03	1.06	3720	98.94
GCF_000019805.1	2022	15	0.74	2	0.1	0.84	2005	99.16
GCF_000015765.1	1806	2	0.11	0	0.0	0.11	1804	99.89
GCF_020614375.1	5169	80	1.55	0	0.0	1.55	5089	98.45
GCF_000019605.1	1679	8	0.48	1	0.06	0.54	1670	99.46
GCF_000016605.1	2359	24	1.02	0	0.0	1.02	2335	98.98
GCF_000299365.1	1999	29	1.45	0	0.0	1.45	1970	98.55
GCF_025517485.1	5094	139	2.73	4	0.08	2.81	4951	97.19
GCF_900248165.1	1679	10	0.6	0	0.0	0.6	1669	99.4
GCF_001639265.1	2014	50	2.48	12	0.6	3.08	1952	96.92
GCF_029338235.1	3475	118	3.4	64	1.84	5.24	3293	94.76
GCF_000739575.1	3881	212	5.46	1	0.03	5.49	3668	94.51
GCF_051414035.1	5150	85	1.65	1	0.02	1.67	5064	98.33
GCF_002844195.1	4559	134	2.94	0	0.0	2.94	4425	97.06
GCF_900109425.1	2313	22	0.95	1	0.04	0.99	2290	99.01
GCF_004102725.1	2688	16	0.6	0	0.0	0.6	2672	99.4
GCF_006861665.1	3026	148	4.89	0	0.0	4.89	2878	95.11
GCF_002214605.1	2168	28	1.29	0	0.0	1.29	2140	98.71
GCF_001315945.1	3747	617	16.47	0	0.0	16.47	3130	83.53
GCF_001006045.1	2040	14	0.69	0	0.0	0.69	2026	99.31
GCF_002214165.1	975	5	0.51	8	0.82	1.33	962	98.67
GCF_024494565.1	3439	45	1.31	287	8.35	9.65	3107	90.35
GCF_000739065.1	1669	25	1.5	3	0.18	1.68	1641	98.32
GCF_900100335.1	4489	43	0.96	7	0.16	1.11	4439	98.89
GCF_024054535.1	2075	33	1.59	0	0.0	1.59	2042	98.41
GCF_014212355.1	3426	95	2.77	0	0.0	2.77	3331	97.23
GCF_024138145.1	3703	59	1.59	1	0.03	1.62	3643	98.38
GCF_000430905.1	1718	7	0.41	1	0.06	0.47	1710	99.53
GCF_029278565.1	4135	93	2.25	128	3.1	5.34	3914	94.66
GCF_000328525.1	3112	34	1.09	0	0.0	1.09	3078	98.91
GCF_000337915.1	3348	94	2.81	0	0.0	2.81	3254	97.19
GCF_004799645.1	4268	81	1.9	364	8.53	10.43	3823	89.57
GCF_000148385.1	2517	23	0.91	1	0.04	0.95	2493	99.05
GCF_026248685.1	4847	75	1.55	3	0.06	1.61	4769	98.39
GCF_029232205.1	1171	2	0.17	0	0.0	0.17	1169	99.83
GCF_002214465.1	2040	8	0.39	0	0.0	0.39	2032	99.61
GCF_039520965.1	2930	140	4.78	5	0.17	4.95	2785	95.05
GCF_018502485.1	3324	28	0.84	30	0.9	1.74	3266	98.26
GCF_000015805.1	2273	16	0.7	1	0.04	0.75	2256	99.25
GCF_002906215.1	1716	9	0.52	0	0.0	0.52	1707	99.48
GCF_038432375.1	2262	20	0.88	2	0.09	0.97	2240	99.03
GCF_000621965.1	1719	36	2.09	0	0.0	2.09	1683	97.91
GCF_009834785.1	4371	109	2.49	0	0.0	2.49	4262	97.51
GCF_000337395.1	3104	53	1.71	0	0.0	1.71	3051	98.29
GCF_031165565.1	4515	44	0.97	513	11.36	12.34	3958	87.66
GCF_023204835.1	3007	41	1.36	0	0.0	1.36	2966	98.64
GCF_000023965.1	3390	64	1.89	5	0.15	2.04	3321	97.96
GCF_002761295.1	2112	25	1.18	0	0.0	1.18	2087	98.82
GCF_000337035.1	3653	135	3.7	0	0.0	3.7	3518	96.3
GCF_000243315.1	3239	439	13.55	13	0.4	13.95	2787	86.05
GCF_030553305.1	3701	44	1.19	0	0.0	1.19	3657	98.81
GCF_009184545.1	2824	65	2.3	0	0.0	2.3	2759	97.7
GCF_013391085.1	3388	17	0.5	50	1.48	1.98	3321	98.02
GCF_007655485.1	3295	145	4.4	0	0.0	4.4	3150	95.6
GCF_000955905.1	1875	3	0.16	0	0.0	0.16	1872	99.84
GCF_037645885.1	3692	85	2.3	6	0.16	2.46	3601	97.54
GCF_023028345.1	4800	105	2.19	108	2.25	4.44	4587	95.56
GCF_002243045.1	3082	91	2.95	7	0.23	3.18	2984	96.82
GCF_052060055.1	4350	27	0.62	2	0.05	0.67	4321	99.33
GCF_009831625.1	3730	50	1.34	1	0.03	1.37	3679	98.63
GCF_900108505.1	3139	92	2.93	4	0.13	3.06	3043	96.94
GCF_052055875.1	2544	28	1.1	9	0.35	1.45	2507	98.55
GCF_000186365.1	1368	5	0.37	0	0.0	0.37	1363	99.63
GCF_033097485.1	2050	6	0.29	1	0.05	0.34	2043	99.66
GCF_019931065.1	2778	28	1.01	2	0.07	1.08	2748	98.92
GCF_964305265.1	1429	6	0.42	0	0.0	0.42	1423	99.58
GCF_037031205.1	3325	66	1.98	1	0.03	2.02	3258	97.98
GCF_000022545.1	2000	32	1.6	1	0.05	1.65	1967	98.35
GCF_023074835.1	4445	54	1.21	68	1.53	2.74	4323	97.26
GCF_009791395.1	4274	91	2.13	0	0.0	2.13	4183	97.87
GCF_029338195.1	3981	68	1.71	79	1.98	3.69	3834	96.31
GCF_001190965.1	3870	25	0.65	0	0.0	0.65	3845	99.35
GCF_000144915.1	1498	3	0.2	0	0.0	0.2	1495	99.8
GCF_026616195.1	4556	31	0.68	1	0.02	0.7	4524	99.3
GCF_029502005.1	4718	87	1.84	7	0.15	1.99	4624	98.01
GCF_000018465.1	1926	0	0.0	0	0.0	0.0	1926	100.0
GCF_001592435.1	2052	23	1.12	0	0.0	1.12	2029	98.88
GCF_014962245.1	1418	6	0.42	0	0.0	0.42	1412	99.58
GCF_042663605.1	3924	100	2.55	245	6.24	8.79	3579	91.21
GCF_024508235.1	2779	50	1.8	7	0.25	2.05	2722	97.95
GCF_000017185.1	1524	22	1.44	0	0.0	1.44	1502	98.56
GCF_001886955.1	2149	23	1.07	1	0.05	1.12	2125	98.88
GCF_000217995.1	2019	25	1.24	4	0.2	1.44	1990	98.56
GCF_038751955.1	2149	53	2.47	1	0.05	2.51	2095	97.49
GCF_024138125.1	3598	45	1.25	2	0.06	1.31	3551	98.69
GCF_021249405.1	2885	11	0.38	0	0.0	0.38	2874	99.62
GCF_001469955.1	3980	44	1.11	0	0.0	1.11	3936	98.89
GCF_000744315.1	3413	94	2.75	23	0.67	3.43	3296	96.57
GCF_001017125.1	2464	16	0.65	0	0.0	0.65	2448	99.35
GCF_023684405.1	2822	134	4.75	52	1.84	6.59	2636	93.41
GCF_000337695.1	4547	229	5.04	0	0.0	5.04	4318	94.96
GCF_046197875.1	1611	9	0.56	10	0.62	1.18	1592	98.82
GCF_016065055.1	4070	27	0.66	1	0.02	0.69	4042	99.31
GCF_021233415.1	2927	7	0.24	0	0.0	0.24	2920	99.76
GCF_023702125.1	3041	32	1.05	17	0.56	1.61	2992	98.39
GCF_029338255.1	3623	100	2.76	46	1.27	4.03	3477	95.97
GCF_025457605.1	3759	24	0.64	20	0.53	1.17	3715	98.83
GCF_013456555.2	5315	271	5.1	5	0.09	5.19	5039	94.81
GCF_031624295.1	4057	53	1.31	0	0.0	1.31	4004	98.69
GCF_030186535.1	1808	16	0.88	0	0.0	0.88	1792	99.12
GCF_024707485.1	2286	10	0.44	0	0.0	0.44	2276	99.56
GCF_024362485.1	4161	90	2.16	13	0.31	2.48	4058	97.52
GCF_000213215.1	2483	66	2.66	0	0.0	2.66	2417	97.34
GCF_900182635.1	3138	58	1.85	2	0.06	1.91	3078	98.09
GCF_004087835.1	3506	49	1.4	0	0.0	1.4	3457	98.6
GCF_024494645.1	3891	92	2.36	0	0.0	2.36	3799	97.64
GCF_001402935.1	1795	28	1.56	0	0.0	1.56	1767	98.44
GCF_019599515.1	4064	65	1.6	1	0.02	1.62	3998	98.38
GCF_029872365.1	3249	29	0.89	29	0.89	1.79	3191	98.21
GCF_017352095.1	3543	44	1.24	9	0.25	1.5	3490	98.5
GCF_000231015.2	1497	10	0.67	0	0.0	0.67	1487	99.33
GCF_019599465.1	4805	89	1.85	6	0.12	1.98	4710	98.02
GCF_000009185.1	2883	179	6.21	2	0.07	6.28	2702	93.72
GCF_900107665.1	2912	24	0.82	84	2.88	3.71	2804	96.29
GCF_046244385.1	3656	24	0.66	61	1.67	2.32	3571	97.68
GCF_014647455.2	3114	56	1.8	0	0.0	1.8	3058	98.2
GCF_000427685.1	3934	105	2.67	7	0.18	2.85	3822	97.15
GCF_000337195.1	4239	153	3.61	0	0.0	3.61	4086	96.39
GCF_024022995.1	2039	31	1.52	0	0.0	1.52	2008	98.48
GCF_000234805.1	2797	33	1.18	2	0.07	1.25	2762	98.75
GCF_050496105.1	2000	48	2.4	15	0.75	3.15	1937	96.85
GCF_000328665.1	2641	39	1.48	6	0.23	1.7	2596	98.3
GCF_036323395.1	2401	13	0.54	1	0.04	0.58	2387	99.42
GCF_026586665.1	3433	80	2.33	0	0.0	2.33	3353	97.67
GCF_023973145.1	3598	63	1.75	2	0.06	1.81	3533	98.19
GCF_900115675.1	3252	70	2.15	1	0.03	2.18	3181	97.82
GCF_000327485.1	2863	10	0.35	1	0.03	0.38	2852	99.62
GCF_023913515.1	4575	151	3.3	50	1.09	4.39	4374	95.61
GCF_019175345.1	3104	134	4.32	61	1.97	6.28	2909	93.72
GCF_025384765.1	2628	13	0.49	1	0.04	0.53	2614	99.47
GCF_002153915.1	1520	13	0.86	4	0.26	1.12	1503	98.88
GCF_009831555.1	3863	398	10.3	1	0.03	10.33	3464	89.67
GCF_001639285.1	2157	34	1.58	1	0.05	1.62	2122	98.38
GCF_000800805.1	1415	11	0.78	11	0.78	1.55	1393	98.45
GCF_000147875.1	2808	11	0.39	6	0.21	0.61	2791	99.39
GCF_042663345.1	3829	105	2.74	0	0.0	2.74	3724	97.26
GCF_009392895.1	4225	119	2.82	5	0.12	2.93	4101	97.07
GCF_031461075.1	3259	111	3.41	1	0.03	3.44	3147	96.56
GCF_900083515.1	1936	15	0.77	0	0.0	0.77	1921	99.23
GCF_051414135.1	3270	39	1.19	0	0.0	1.19	3231	98.81
GCF_004137855.1	2083	149	7.15	0	0.0	7.15	1934	92.85
GCF_023638055.1	3344	51	1.53	0	0.0	1.53	3293	98.47
GCF_037201915.1	3396	107	3.15	62	1.83	4.98	3227	95.02
GCF_000966265.1	2358	45	1.91	0	0.0	1.91	2313	98.09
GCF_000007345.1	4865	182	3.74	72	1.48	5.22	4611	94.78
GCF_024464185.1	3855	58	1.5	1	0.03	1.53	3796	98.47
GCF_024298905.1	4124	72	1.75	15	0.36	2.11	4037	97.89
GCF_023702065.1	2408	9	0.37	0	0.0	0.37	2399	99.63
GCF_041154675.1	2749	51	1.86	1	0.04	1.89	2697	98.11
GCF_031624315.1	4225	88	2.08	0	0.0	2.08	4137	97.92
GCF_900143675.1	1865	6	0.32	0	0.0	0.32	1859	99.68
GCF_004762015.1	3904	61	1.56	7	0.18	1.74	3836	98.26
GCF_017352155.2	4156	76	1.83	2	0.05	1.88	4078	98.12
GCF_002252585.1	1818	36	1.98	0	0.0	1.98	1782	98.02
GCF_001953745.1	4029	130	3.23	27	0.67	3.9	3872	96.1
GCF_013415885.1	4450	77	1.73	11	0.25	1.98	4362	98.02
GCF_004765815.2	4705	46	0.98	15	0.32	1.3	4644	98.7
GCF_000011185.1	1613	27	1.67	2	0.12	1.8	1584	98.2
GCF_024494685.1	3224	79	2.45	22	0.68	3.13	3123	96.87
GCF_000024625.1	1740	23	1.32	1	0.06	1.38	1716	98.62
GCF_000337475.1	3567	143	4.01	1	0.03	4.04	3423	95.96
GCF_000337555.1	4233	120	2.83	1	0.02	2.86	4112	97.14
GCF_000875775.1	2116	8	0.38	0	0.0	0.38	2108	99.62
GCF_000956175.1	2191	25	1.14	0	0.0	1.14	2166	98.86
GCF_030734285.1	5089	211	4.15	0	0.0	4.15	4878	95.85
GCF_024498195.1	3661	54	1.48	4	0.11	1.58	3603	98.42
GCF_023276375.1	5082	138	2.72	2	0.04	2.75	4942	97.25
GCF_024266705.1	5309	345	6.5	36	0.68	7.18	4928	92.82
GCF_000723185.1	1917	4	0.21	0	0.0	0.21	1913	99.79
GCF_000193375.1	2200	15	0.68	2	0.09	0.77	2183	99.23
GCF_020405185.1	3758	24	0.64	0	0.0	0.64	3734	99.36
GCF_900100715.1	2829	17	0.6	4	0.14	0.74	2808	99.26
GCF_000025325.1	5226	158	3.02	0	0.0	3.02	5068	96.98
GCF_001488575.1	3310	36	1.09	2	0.06	1.15	3272	98.85
GCF_009674585.1	3485	29	0.83	31	0.89	1.72	3425	98.28
GCF_001639295.1	2036	66	3.24	1	0.05	3.29	1969	96.71
GCF_028890305.1	1673	10	0.6	20	1.2	1.79	1643	98.21
GCF_029207735.1	1050	1	0.1	0	0.0	0.1	1049	99.9
GCF_006861655.1	2685	24	0.89	0	0.0	0.89	2661	99.11
GCF_013391105.1	3909	48	1.23	0	0.0	1.23	3861	98.77
GCF_001280425.1	4007	65	1.62	6	0.15	1.77	3936	98.23
GCF_030127125.1	3216	266	8.27	37	1.15	9.42	2913	90.58
GCF_000022365.1	2178	11	0.51	0	0.0	0.51	2167	99.49
GCF_020700235.1	6545	222	3.39	567	8.66	12.06	5756	87.94
GCF_004114995.1	3625	195	5.38	3	0.08	5.46	3427	94.54
GCF_003841465.1	4442	124	2.79	3	0.07	2.86	4315	97.14
GCF_002214565.1	2015	8	0.4	0	0.0	0.4	2007	99.6
GCF_024498175.1	3588	81	2.26	6	0.17	2.42	3501	97.58
GCF_024228315.1	4707	85	1.81	7	0.15	1.95	4615	98.05
GCF_001602375.1	2450	9	0.37	0	0.0	0.37	2441	99.63
GCF_000025865.1	2023	22	1.09	1	0.05	1.14	2000	98.86
GCF_000014945.1	1772	12	0.68	34	1.92	2.6	1726	97.4
GCF_005543295.1	3413	86	2.52	1	0.03	2.55	3326	97.45
GCF_013377755.1	2313	31	1.34	46	1.99	3.33	2236	96.67
GCF_024362525.1	3975	64	1.61	0	0.0	1.61	3911	98.39
GCF_041477585.1	3299	43	1.3	2	0.06	1.36	3254	98.64
GCF_003862495.1	3583	124	3.46	2	0.06	3.52	3457	96.48
GCF_002116695.1	2751	37	1.34	3	0.11	1.45	2711	98.55
GCF_000172995.2	3880	64	1.65	4	0.1	1.75	3812	98.25
GCF_000336995.1	3060	49	1.6	0	0.0	1.6	3011	98.4
GCF_032594355.1	1612	19	1.18	48	2.98	4.16	1545	95.84
GCF_023699475.1	4235	82	1.94	0	0.0	1.94	4153	98.06
GCF_009729515.1	2349	42	1.79	2	0.09	1.87	2305	98.13
GCF_009617975.1	1188	2	0.17	0	0.0	0.17	1186	99.83
GCF_007004735.1	4154	59	1.42	0	0.0	1.42	4095	98.58
GCF_900114835.1	2912	18	0.62	12	0.41	1.03	2882	98.97
GCF_023028225.1	3341	54	1.62	1	0.03	1.65	3286	98.35
GCF_000328685.1	4303	85	1.98	1	0.02	2.0	4217	98.0
GCF_000092305.1	1460	20	1.37	1	0.07	1.44	1439	98.56
GCF_031312535.1	2508	15	0.6	0	0.0	0.6	2493	99.4
GCF_014647415.1	4229	105	2.48	1	0.02	2.51	4123	97.49
GCF_000755245.1	3825	132	3.45	0	0.0	3.45	3693	96.55
GCF_920984865.1	837	154	18.4	0	0.0	18.4	683	81.6
GCF_000264495.1	1423	5	0.35	0	0.0	0.35	1418	99.65
GCF_030464365.1	2619	26	0.99	0	0.0	0.99	2593	99.01
GCF_000025285.1	1846	19	1.03	1	0.05	1.08	1826	98.92
GCF_029338275.1	3654	91	2.49	52	1.42	3.91	3511	96.09
GCF_000242875.2	1936	72	3.72	0	0.0	3.72	1864	96.28
GCF_001462395.1	1693	8	0.47	1	0.06	0.53	1684	99.47
GCF_003711245.1	1630	20	1.23	3	0.18	1.41	1607	98.59
GCF_002072215.1	1961	17	0.87	2	0.1	0.97	1942	99.03
GCF_008245085.1	2055	44	2.14	13	0.63	2.77	1998	97.23
GCF_000970265.1	3454	120	3.47	24	0.69	4.17	3310	95.83
GCF_005239425.1	4556	70	1.54	17	0.37	1.91	4469	98.09
GCF_900108095.1	3601	42	1.17	0	0.0	1.17	3559	98.83
GCF_020217425.1	4242	100	2.36	110	2.59	4.95	4032	95.05
GCF_000337815.1	3417	31	0.91	0	0.0	0.91	3386	99.09
GCF_029338375.1	4013	25	0.62	1	0.02	0.65	3987	99.35
GCF_002788215.1	3409	85	2.49	55	1.61	4.11	3269	95.89
GCF_946463545.1	1681	19	1.13	1	0.06	1.19	1661	98.81
GCF_037078405.1	3799	54	1.42	0	0.0	1.42	3745	98.58
GCF_000196655.1	2408	56	2.33	2	0.08	2.41	2350	97.59
GCF_020886315.1	3306	168	5.08	24	0.73	5.81	3114	94.19
GCF_037031165.1	3305	17	0.51	143	4.33	4.84	3145	95.16
GCF_001571385.1	2656	17	0.64	6	0.23	0.87	2633	99.13
GCF_000007225.1	2593	30	1.16	4	0.15	1.31	2559	98.69
GCF_014646535.1	1907	20	1.05	1	0.05	1.1	1886	98.9
GCF_023638035.1	3307	50	1.51	0	0.0	1.51	3257	98.49
GCF_024228675.1	4823	149	3.09	35	0.73	3.82	4639	96.18
GCF_017874455.1	2261	12	0.53	0	0.0	0.53	2249	99.47
GCF_002214385.1	1852	14	0.76	0	0.0	0.76	1838	99.24
GCF_025629245.1	3595	62	1.72	1	0.03	1.75	3532	98.25
GCF_000337095.1	4345	114	2.62	0	0.0	2.62	4231	97.38
GCF_000337455.1	4587	74	1.61	0	0.0	1.61	4513	98.39
GCF_024300825.1	3841	46	1.2	5	0.13	1.33	3790	98.67
GCF_019880245.1	3729	49	1.31	5	0.13	1.45	3675	98.55
GCF_000337495.1	4599	149	3.24	0	0.0	3.24	4450	96.76
GCF_028618695.1	6841	905	13.23	1	0.01	13.24	5935	86.76
GCF_013342135.1	4743	79	1.67	0	0.0	1.67	4664	98.33
GCF_000504205.1	2952	8	0.27	11	0.37	0.64	2933	99.36
GCF_000710615.1	4078	55	1.35	0	0.0	1.35	4023	98.65
GCF_000337795.1	3817	68	1.78	1	0.03	1.81	3748	98.19
GCF_009729035.1	2153	36	1.67	0	0.0	1.67	2117	98.33
GCF_900103715.1	3794	29	0.76	0	0.0	0.76	3765	99.24
GCF_900880625.1	3403	102	3.0	3	0.09	3.09	3298	96.91
GCF_006543045.1	4420	159	3.6	1	0.02	3.62	4260	96.38
GCF_017874375.1	2217	19	0.86	0	0.0	0.86	2198	99.14
GCF_019599505.1	5268	139	2.64	0	0.0	2.64	5129	97.36
GCF_031852275.1	4168	111	2.66	41	0.98	3.65	4016	96.35
GCF_023093535.1	3588	42	1.17	0	0.0	1.17	3546	98.83
GCF_900115785.1	3626	23	0.63	0	0.0	0.63	3603	99.37
GCF_900142335.1	4324	29	0.67	0	0.0	0.67	4295	99.33
GCF_031624395.1	4264	44	1.03	1	0.02	1.06	4219	98.94
GCF_029338555.1	3530	51	1.44	79	2.24	3.68	3400	96.32
GCF_024494695.1	4048	44	1.09	329	8.13	9.21	3675	90.79
GCF_020097835.1	4028	95	2.36	0	0.0	2.36	3933	97.64
GCF_051414075.1	4180	35	0.84	0	0.0	0.84	4145	99.16
GCF_025517535.1	3342	64	1.92	2	0.06	1.97	3276	98.03
GCF_009900715.1	3588	83	2.31	0	0.0	2.31	3505	97.69
GCF_030127145.1	3528	132	3.74	207	5.87	9.61	3189	90.39
GCF_046529725.1	3656	51	1.39	31	0.85	2.24	3574	97.76
GCF_017873625.1	2374	7	0.29	0	0.0	0.29	2367	99.71
GCF_000243255.1	3063	29	0.95	12	0.39	1.34	3022	98.66
GCF_000015205.1	2153	65	3.02	4	0.19	3.2	2084	96.8
GCF_014635105.1	3906	56	1.43	0	0.0	1.43	3850	98.57
GCF_001462205.1	3366	265	7.87	0	0.0	7.87	3101	92.13
GCF_032878975.1	2244	6	0.27	5	0.22	0.49	2233	99.51
GCF_019704315.1	2908	59	2.03	2	0.07	2.1	2847	97.9
GCF_000015945.1	1649	7	0.42	0	0.0	0.42	1642	99.58
GCF_024296685.1	3726	46	1.23	0	0.0	1.23	3680	98.77
GCF_900114435.1	4112	40	0.97	0	0.0	0.97	4072	99.03
GCF_000336755.1	3912	61	1.56	0	0.0	1.56	3851	98.44
GCF_003697815.1	3853	114	2.96	0	0.0	2.96	3739	97.04
GCF_003856835.1	3622	49	1.35	0	0.0	1.35	3573	98.65
GCF_007671685.1	3603	80	2.22	1	0.03	2.25	3522	97.75
GCF_020097815.1	3471	35	1.01	0	0.0	1.01	3436	98.99
GCF_900106715.1	3962	44	1.11	0	0.0	1.11	3918	98.89
GCF_900111935.1	3036	31	1.02	1	0.03	1.05	3004	98.95
GCF_000337735.1	3443	68	1.98	0	0.0	1.98	3375	98.02
GCF_001593955.1	4082	140	3.43	1	0.02	3.45	3941	96.55
GCF_029338355.1	3031	44	1.45	55	1.81	3.27	2932	96.73
GCF_005049285.1	3704	58	1.57	0	0.0	1.57	3646	98.43
GCF_000336935.1	4137	191	4.62	2	0.05	4.67	3944	95.33
GCF_046195335.1	3418	16	0.47	5	0.15	0.61	3397	99.39
GCF_024204665.1	4200	101	2.4	2	0.05	2.45	4097	97.55
GCF_003058365.1	2626	21	0.8	0	0.0	0.8	2605	99.2
GCF_023566055.1	4478	61	1.36	0	0.0	1.36	4417	98.64
GCF_000223395.1	1960	6	0.31	0	0.0	0.31	1954	99.69
GCF_002287235.1	4344	255	5.87	89	2.05	7.92	4000	92.08
GCF_000970025.1	3780	147	3.89	45	1.19	5.08	3588	94.92
GCF_033472595.1	2033	30	1.48	1	0.05	1.52	2002	98.48
GCF_001889405.1	2047	19	0.93	1	0.05	0.98	2027	99.02
GCF_019599405.1	4121	50	1.21	0	0.0	1.21	4071	98.79
GCF_023008545.1	4588	199	4.34	34	0.74	5.08	4355	94.92
GCF_003369835.1	4339	28	0.65	0	0.0	0.65	4311	99.35
GCF_000337135.1	4108	183	4.45	2	0.05	4.5	3923	95.5
GCF_000011205.1	2973	110	3.7	6	0.2	3.9	2857	96.1
GCF_001011115.1	2239	34	1.52	4	0.18	1.7	2201	98.3
GCF_001304615.2	2845	50	1.76	6	0.21	1.97	2789	98.03
GCF_001577775.1	2202	36	1.63	0	0.0	1.63	2166	98.37
GCF_026242195.1	2330	39	1.67	0	0.0	1.67	2291	98.33
GCF_000011105.1	1873	16	0.85	1	0.05	0.91	1856	99.09
GCF_900108165.1	3670	59	1.61	2	0.05	1.66	3609	98.34
GCF_029338395.1	4293	97	2.26	99	2.31	4.57	4097	95.43
GCF_000969905.1	3742	129	3.45	20	0.53	3.98	3593	96.02
GCF_005239135.1	2996	99	3.3	0	0.0	3.3	2897	96.7
GCF_024298885.1	4296	49	1.14	0	0.0	1.14	4247	98.86
GCF_002727125.1	3579	168	4.69	0	0.0	4.69	3411	95.31
GCF_027554905.1	1815	8	0.44	1	0.06	0.5	1806	99.5
GCF_024218775.1	3851	40	1.04	58	1.51	2.54	3753	97.46
GCF_000191585.1	2524	12	0.48	0	0.0	0.48	2512	99.52
GCF_004745425.1	2576	39	1.51	4	0.16	1.67	2533	98.33
GCF_017357525.1	2544	11	0.43	0	0.0	0.43	2533	99.57
GCF_000179575.2	1653	35	2.12	17	1.03	3.15	1601	96.85
GCF_002813695.1	2433	22	0.9	24	0.99	1.89	2387	98.11
GCF_024227435.1	4605	148	3.21	2	0.04	3.26	4455	96.74
GCF_900112205.1	4315	70	1.62	0	0.0	1.62	4245	98.38
GCF_000739595.1	3648	115	3.15	1	0.03	3.18	3532	96.82
