speciesID	numOriginal	numFilteredOut	percentFilteredOut	numDuplicatesRemoved	percentDuplicatesRemoved	percentRemoved	numLeft	percentLeft
GCF_011630105.1	32774	2776	8.47	4385	13.38	21.85	25613	78.15
GCA_905319865.3	14126	1914	13.55	0	0.0	13.55	12212	86.45
GCF_014825855.1	28292	183	0.65	7413	26.2	26.85	20696	73.15
GCF_017312705.1	39224	2573	6.56	5292	13.49	20.05	31359	79.95
GCA_001447655.1	19538	4640	23.75	303	1.55	25.3	14595	74.7
GCF_040183065.1	37240	78	0.21	7191	19.31	19.52	29971	80.48
GCA_964258995.1	13281	149	1.12	0	0.0	1.12	13132	98.88
GCF_905147105.1	21929	92	0.42	2671	12.18	12.6	19166	87.4
GCA_030143305.2	34557	4238	12.26	0	0.0	12.26	30319	87.74
GCA_036245785.1	29244	24094	82.39	0	0.0	82.39	5150	17.61
GCF_000612105.2	19696	377	1.91	4108	20.86	22.77	15211	77.23
GCF_040414725.1	26037	180	0.69	4011	15.41	16.1	21846	83.9
GCF_018143015.1	33682	600	1.78	3083	9.15	10.93	29999	89.07
GCF_043290135.1	44483	266	0.6	4705	10.58	11.18	39512	88.82
GCA_029531755.1	33857	0	0.0	0	0.0	0.0	33857	100.0
GCA_903632075.3	53530	42	0.08	0	0.0	0.08	53488	99.92
GCA_000827895.1	15020	0	0.0	0	0.0	0.0	15020	100.0
GCF_000204515.1	20241	711	3.51	3536	17.47	20.98	15994	79.02
GCA_013387185.1	19128	8995	47.03	0	0.0	47.03	10133	52.97
GCF_000764305.2	22614	2173	9.61	1177	5.2	14.81	19264	85.19
GCA_900618425.1	18607	831	4.47	0	0.0	4.47	17776	95.53
GCF_024516045.1	28024	114	0.41	6533	23.31	23.72	21377	76.28
GCA_024500475.1	16619	0	0.0	0	0.0	0.0	16619	100.0
GCA_017607525.1	13185	13185	100.0	0	0.0	100.0	0	0.0
GCF_905220415.1	20988	124	0.59	1952	9.3	9.89	18912	90.11
GCF_963082655.1	26015	308	1.18	4868	18.71	19.9	20839	80.1
GCF_029227915.1	28497	118	0.41	2842	9.97	10.39	25537	89.61
GCA_002269645.1	49018	18702	38.15	0	0.0	38.15	30316	61.85
GCF_018983055.1	31474	1340	4.26	3713	11.8	16.05	26421	83.95
GCF_022605725.1	23731	141	0.59	3143	13.24	13.84	20447	86.16
GCF_000001215.4	30802	779	2.53	8258	26.81	29.34	21765	70.66
GCF_004382195.2	23935	363	1.52	2334	9.75	11.27	21238	88.73
GCA_024704765.1	16413	69	0.42	0	0.0	0.42	16344	99.58
GCA_040020575.1	16788	0	0.0	900	5.36	5.36	15888	94.64
GCA_900617775.1	19966	2954	14.8	0	0.0	14.8	17012	85.2
GCA_928085145.1	20099	388	1.93	0	0.0	1.93	19711	98.07
GCF_917563875.1	31900	144	0.45	2858	8.96	9.41	28898	90.59
GCF_020184175.1	26009	492	1.89	4319	16.61	18.5	21198	81.5
GCF_024763615.1	20318	163	0.8	3005	14.79	15.59	17150	84.41
GCF_036898095.1	51139	1126	2.2	6526	12.76	14.96	43487	85.04
GCF_003285905.1	21429	273	1.27	2493	11.63	12.91	18663	87.09
GCA_963969225.2	19856	59	0.3	0	0.0	0.3	19797	99.7
GCA_017607565.1	16064	16064	100.0	0	0.0	100.0	0	0.0
GCF_041222505.1	20939	116	0.55	2000	9.55	10.11	18823	89.89
GCF_001186385.1	17476	1356	7.76	2346	13.42	21.18	13774	78.82
GCF_000143395.1	10657	946	8.88	14	0.13	9.01	9697	90.99
GCF_964194025.1	27776	729	2.62	4566	16.44	19.06	22481	80.94
GCF_011750605.1	19109	665	3.48	1372	7.18	10.66	17072	89.34
GCF_025532065.1	26356	616	2.34	3097	11.75	14.09	22643	85.91
GCF_004382145.1	23239	299	1.29	2254	9.7	10.99	20686	89.01
GCA_900617895.1	21928	1660	7.57	0	0.0	7.57	20268	92.43
GCF_030247195.1	30051	264	0.88	6673	22.21	23.08	23114	76.92
GCF_010583005.1	29175	205	0.7	7562	25.92	26.62	21408	73.38
GCF_040869045.1	36007	269	0.75	13294	36.92	37.67	22444	62.33
GCA_958295435.1	26802	26704	99.63	0	0.0	99.63	98	0.37
GCA_001949185.1	23007	446	1.94	0	0.0	1.94	22561	98.06
GCA_019973955.1	51814	3055	5.9	0	0.0	5.9	48759	94.1
GCF_905220365.1	19836	104	0.52	1686	8.5	9.02	18046	90.98
GCA_964442445.1	40146	33034	82.28	0	0.0	82.28	7112	17.72
GCF_036669925.1	46182	631	1.37	6116	13.24	14.61	39435	85.39
GCA_027580185.1	17885	0	0.0	0	0.0	0.0	17885	100.0
GCF_050947335.1	27830	96	0.34	6104	21.93	22.28	21630	77.72
GCF_016802725.1	30910	361	1.17	6359	20.57	21.74	24190	78.26
GCA_905338385.1	15746	2859	18.16	0	0.0	18.16	12887	81.84
GCF_037043105.1	18963	85	0.45	1396	7.36	7.81	17482	92.19
GCF_037392515.1	39291	220	0.56	4385	11.16	11.72	34686	88.28
GCA_944470415.2	19611	189	0.96	0	0.0	0.96	19422	99.04
GCF_011952255.1	24067	312	1.3	4434	18.42	19.72	19321	80.28
GCA_020844145.1	9318	39	0.42	0	0.0	0.42	9279	99.58
GCA_050084945.1	15823	232	1.47	9	0.06	1.52	15582	98.48
GCF_037179485.1	23516	273	1.16	2580	10.97	12.13	20663	87.87
GCA_902829305.4	13955	8	0.06	0	0.0	0.06	13947	99.94
GCF_000222465.1	33878	1731	5.11	2567	7.58	12.69	29580	87.31
GCA_905250885.1	46863	9939	21.21	0	0.0	21.21	36924	78.79
GCF_000003815.2	43041	1534	3.56	3785	8.79	12.36	37722	87.64
GCF_031216515.1	23060	68	0.29	3267	14.17	14.46	19725	85.54
GCF_010416935.1	20897	442	2.12	4048	19.37	21.49	16407	78.51
GCA_900625125.1	10969	547	4.99	0	0.0	4.99	10422	95.01
GCA_900624965.1	21079	4141	19.65	0	0.0	19.65	16938	80.35
GCF_021901455.1	28581	58	0.2	6041	21.14	21.34	22482	78.66
GCF_022539635.2	20393	224	1.1	2269	11.13	12.22	17900	87.78
GCF_000699445.3	14696	238	1.62	77	0.52	2.14	14381	97.86
GCA_905338405.1	14121	2645	18.73	0	0.0	18.73	11476	81.27
GCA_900617795.1	37906	3644	9.61	0	0.0	9.61	34262	90.39
GCF_030848795.1	29737	384	1.29	6419	21.59	22.88	22934	77.12
GCF_000002075.1	26676	7189	26.95	3089	11.58	38.53	16398	61.47
GCA_000803305.1	18596	2013	10.82	0	0.0	10.82	16583	89.18
GCA_025642065.1	24670	1932	7.83	0	0.0	7.83	22738	92.17
GCF_011952275.1	24285	319	1.31	4401	18.12	19.44	19565	80.56
GCF_018902025.1	21170	239	1.13	1207	5.7	6.83	19724	93.17
GCA_946903255.1	14516	171	1.18	0	0.0	1.18	14345	98.82
GCA_029721355.1	25076	2586	10.31	0	0.0	10.31	22490	89.69
GCA_002135145.1	15257	6972	45.7	0	0.0	45.7	8285	54.3
GCA_009887335.1	8187	2166	26.46	0	0.0	26.46	6021	73.54
GCA_012934845.2	13055	940	7.2	0	0.0	7.2	12115	92.8
GCF_013373865.1	29165	514	1.76	6086	20.87	22.63	22565	77.37
GCF_043381705.1	34165	1611	4.72	6358	18.61	23.33	26196	76.67
GCF_002237135.1	34029	1840	5.41	3085	9.07	14.47	29104	85.53
GCF_000503995.2	12673	630	4.97	983	7.76	12.73	11060	87.27
GCA_050437125.1	33101	0	0.0	0	0.0	0.0	33101	100.0
GCF_001853355.1	22638	843	3.72	4685	20.7	24.42	17110	75.58
GCA_964199305.2	29196	11850	40.59	0	0.0	40.59	17346	59.41
GCF_047948215.1	28955	128	0.44	5614	19.39	19.83	23213	80.17
GCF_912470025.1	28781	141	0.49	7354	25.55	26.04	21286	73.96
GCA_002287525.1	38423	273	0.71	4291	11.17	11.88	33859	88.12
GCF_015104395.2	46035	2410	5.24	8377	18.2	23.43	35248	76.57
GCF_000390285.2	20632	962	4.66	1627	7.89	12.55	18043	87.45
GCF_011947565.3	27056	3053	11.28	3588	13.26	24.55	20415	75.45
GCF_023864275.1	26362	349	1.32	3053	11.58	12.9	22960	87.1
GCA_033119305.1	25526	2021	7.92	0	0.0	7.92	23505	92.08
GCF_014083535.2	27198	152	0.56	7138	26.24	26.8	19908	73.2
GCF_036669935.1	46765	343	0.73	7089	15.16	15.89	39333	84.11
GCA_964036135.1	25588	148	0.58	0	0.0	0.58	25440	99.42
GCF_002803265.2	19074	636	3.33	2936	15.39	18.73	15502	81.27
GCA_902850365.2	12906	50	0.39	0	0.0	0.39	12856	99.61
GCF_002006095.1	23473	483	2.06	4949	21.08	23.14	18041	76.86
GCF_027563975.2	26265	100	0.38	3606	13.73	14.11	22559	85.89
GCF_918797505.1	24458	553	2.26	4485	18.34	20.6	19420	79.4
GCF_905147045.1	21050	96	0.46	2230	10.59	11.05	18724	88.95
GCA_942486045.1	32095	7106	22.14	0	0.0	22.14	24989	77.86
GCF_024137725.1	23109	201	0.87	4309	18.65	19.52	18599	80.48
GCF_914767665.1	23861	88	0.37	2689	11.27	11.64	21084	88.36
GCA_001870725.1	11854	2032	17.14	0	0.0	17.14	9822	82.86
GCF_039555335.1	39055	2954	7.56	2203	5.64	13.2	33898	86.8
GCF_000956235.1	24085	1539	6.39	4736	19.66	26.05	17810	73.95
GCF_963576615.1	24442	263	1.08	1851	7.57	8.65	22328	91.35
GCA_020875895.1	43185	11139	25.79	0	0.0	25.79	32046	74.21
GCA_030704895.1	24025	882	3.67	29	0.12	3.79	23114	96.21
GCA_902806795.1	16905	2141	12.66	0	0.0	12.66	14764	87.34
GCF_000181795.1	16380	2617	15.98	0	0.0	15.98	13763	84.02
GCF_011952205.1	23896	308	1.29	4344	18.18	19.47	19244	80.53
GCF_010614865.2	29836	2979	9.98	2970	9.95	19.94	23887	80.06
GCF_010883055.1	25246	173	0.69	4026	15.95	16.63	21047	83.37
GCF_963678635.1	19647	731	3.72	2971	15.12	18.84	15945	81.16
GCF_051020985.1	28464	116	0.41	8860	31.13	31.53	19488	68.47
GCA_002081605.1	14342	3182	22.19	11	0.08	22.26	11149	77.74
GCA_905250115.1	50525	3634	7.19	0	0.0	7.19	46891	92.81
GCA_963995495.1	13424	588	4.38	0	0.0	4.38	12836	95.62
GCF_029852145.1	24465	89	0.36	3733	15.26	15.62	20643	84.38
GCA_021962125.1	26279	1602	6.1	0	0.0	6.1	24677	93.9
GCA_002249935.1	8140	854	10.49	0	0.0	10.49	7286	89.51
GCF_001687245.2	33731	5790	17.17	4320	12.81	29.97	23621	70.03
GCA_921882275.1	19333	19282	99.74	0	0.0	99.74	51	0.26
GCA_040581535.1	21251	307	1.44	876	4.12	5.57	20068	94.43
GCA_918026865.1	12196	241	1.98	0	0.0	1.98	11955	98.02
GCA_051530015.1	19067	17	0.09	0	0.0	0.09	19050	99.91
GCF_023558535.2	22657	1026	4.53	2347	10.36	14.89	19284	85.11
GCF_000239435.1	15684	314	2.0	1664	10.61	12.61	13706	87.39
GCA_964058975.1	42189	27413	64.98	0	0.0	64.98	14776	35.02
GCA_000376725.2	18840	3316	17.6	3	0.02	17.62	15521	82.38
GCF_907164935.1	24286	489	2.01	5343	22.0	24.01	18454	75.99
GCF_016746395.2	26225	181	0.69	3192	12.17	12.86	22852	87.14
GCA_042850755.1	15026	1	0.01	0	0.0	0.01	15025	99.99
GCF_963676685.1	62345	720	1.15	8525	13.67	14.83	53100	85.17
GCA_046254885.1	48664	7257	14.91	1478	3.04	17.95	39929	82.05
GCF_943734695.1	14422	217	1.5	459	3.18	4.69	13746	95.31
GCF_022747635.1	17325	207	1.19	1786	10.31	11.5	15332	88.5
GCF_029784165.1	29479	219	0.74	7406	25.12	25.87	21854	74.13
GCA_000688135.1	65583	789	1.2	0	0.0	1.2	64794	98.8
GCF_025399875.1	19201	1433	7.46	1977	10.3	17.76	15791	82.24
GCF_042242935.1	25158	220	0.87	5898	23.44	24.32	19040	75.68
GCF_000255335.2	11873	714	6.01	123	1.04	7.05	11036	92.95
GCA_944470405.2	14603	218	1.49	0	0.0	1.49	14385	98.51
GCF_051014685.1	24195	155	0.64	5535	22.88	23.52	18505	76.48
GCF_943734755.1	15528	158	1.02	1292	8.32	9.34	14078	90.66
GCA_000180635.4	28149	7026	24.96	0	0.0	24.96	21123	75.04
GCA_963995485.1	13744	182	1.32	0	0.0	1.32	13562	98.68
GCA_019055375.1	29657	1269	4.28	7	0.02	4.3	28381	95.7
GCF_943737925.1	11869	227	1.91	216	1.82	3.73	11426	96.27
GCF_021464435.1	22395	322	1.44	4825	21.54	22.98	17248	77.02
GCA_013167095.2	16955	21	0.12	0	0.0	0.12	16934	99.88
GCA_903986555.1	12314	9947	80.78	0	0.0	80.78	2367	19.22
GCA_044932925.1	40186	3	0.01	0	0.0	0.01	40183	99.99
GCF_000696155.1	30187	696	2.31	7355	24.36	26.67	22136	73.33
GCF_030848805.1	28864	302	1.05	5829	20.19	21.24	22733	78.76
GCA_965120325.2	34499	881	2.55	0	0.0	2.55	33618	97.45
GCA_918026855.4	13464	459	3.41	0	0.0	3.41	13005	96.59
GCA_944470555.2	16046	351	2.19	0	0.0	2.19	15695	97.81
GCA_904066225.2	14593	60	0.41	0	0.0	0.41	14533	99.59
GCF_018151105.1	23284	823	3.53	2190	9.41	12.94	20271	87.06
GCF_022539665.2	18199	539	2.96	1486	8.17	11.13	16174	88.87
GCF_963966145.1	26182	102	0.39	3613	13.8	14.19	22467	85.81
GCA_964023285.1	40911	4881	11.93	0	0.0	11.93	36030	88.07
GCF_000949405.1	26071	1180	4.53	4372	16.77	21.3	20519	78.7
GCA_002352805.1	25532	8871	34.74	0	0.0	34.74	16661	65.26
GCA_013235015.1	279517	30398	10.88	0	0.0	10.88	249119	89.12
GCF_003676215.2	19503	565	2.9	3272	16.78	19.67	15666	80.33
GCA_949089665.1	35247	66	0.19	0	0.0	0.19	35181	99.81
GCF_003073045.1	40391	2015	4.99	7924	19.62	24.61	30452	75.39
GCF_016746235.2	22853	350	1.53	2220	9.71	11.25	20283	88.75
GCA_049114765.1	30360	1065	3.51	0	0.0	3.51	29295	96.49
GCF_050947875.1	36048	75	0.21	3989	11.07	11.27	31984	88.73
GCA_916720795.1	19635	57	0.29	0	0.0	0.29	19578	99.71
GCF_023373825.1	30102	492	1.63	7154	23.77	25.4	22456	74.6
GCF_021869535.1	49739	297	0.6	7361	14.8	15.4	42081	84.6
GCF_024542735.1	27776	132	0.48	6673	24.02	24.5	20971	75.5
GCF_023614345.1	24967	187	0.75	3946	15.8	16.55	20834	83.45
GCF_000806365.1	18793	501	2.67	3067	16.32	18.99	15225	81.01
GCF_018152115.1	23428	670	2.86	2589	11.05	13.91	20169	86.09
GCF_032173495.1	17076	2205	12.91	100	0.59	13.5	14771	86.5
GCF_016920715.1	25532	281	1.1	7223	28.29	29.39	18028	70.61
GCA_018292915.2	40596	11235	27.68	0	0.0	27.68	29361	72.32
GCF_009870125.1	26574	145	0.55	3325	12.51	13.06	23104	86.94
GCF_049639745.1	31939	36	0.11	7741	24.24	24.35	24162	75.65
GCF_001594065.2	15588	659	4.23	1355	8.69	12.92	13574	87.08
GCF_033153115.1	36217	415	1.15	1531	4.23	5.37	34271	94.63
GCA_918026665.1	15923	399	2.51	0	0.0	2.51	15524	97.49
GCF_003426905.1	21954	2162	9.85	970	4.42	14.27	18822	85.73
GCA_900617985.1	20971	2299	10.96	0	0.0	10.96	18672	89.04
GCA_900617965.1	13906	2983	21.45	0	0.0	21.45	10923	78.55
GCF_000715545.1	16356	3560	21.77	0	0.0	21.77	12796	78.23
GCA_009735665.1	10314	7464	72.37	0	0.0	72.37	2850	27.63
GCF_905115235.1	24828	146	0.59	3954	15.93	16.51	20728	83.49
GCA_030341885.1	61258	12329	20.13	0	0.0	20.13	48929	79.87
GCF_001483705.2	15640	677	4.33	1973	12.62	16.94	12990	83.06
GCF_003286155.1	23135	253	1.09	3710	16.04	17.13	19172	82.87
GCF_020080835.1	25331	384	1.52	4090	16.15	17.66	20857	82.34
GCA_905250125.1	62102	5776	9.3	0	0.0	9.3	56326	90.7
GCF_000237925.1	11721	591	5.04	0	0.0	5.04	11130	94.96
GCF_905220565.1	14667	371	2.53	311	2.12	4.65	13985	95.35
GCA_900618415.1	13193	957	7.25	0	0.0	7.25	12236	92.75
GCF_031761385.1	41951	0	0.0	0	0.0	0.0	41951	100.0
GCF_021155785.1	27443	57	0.21	5653	20.6	20.81	21733	79.19
GCA_051621885.1	22796	249	1.09	0	0.0	1.09	22547	98.91
GCF_910591565.1	20334	162	0.8	922	4.53	5.33	19250	94.67
GCF_945859705.1	23026	155	0.67	3049	13.24	13.91	19822	86.09
GCF_009176525.2	24963	714	2.86	4820	19.31	22.17	19429	77.83
GCF_964030605.1	34126	189	0.55	5406	15.84	16.4	28531	83.6
GCA_900604375.1	10614	502	4.73	0	0.0	4.73	10112	95.27
GCA_008360955.1	11837	1764	14.9	0	0.0	14.9	10073	85.1
GCF_905332965.1	22343	119	0.53	4134	18.5	19.04	18090	80.96
GCF_000517525.1	38682	3773	9.75	7274	18.8	28.56	27635	71.44
GCF_002217175.1	37114	136	0.37	5665	15.26	15.63	31313	84.37
GCF_014356525.2	32453	1839	5.67	4752	14.64	20.31	25862	79.69
GCF_964019385.1	25112	779	3.1	1009	4.02	7.12	23324	92.88
GCF_000475195.1	24730	4082	16.51	1571	6.35	22.86	19077	77.14
GCA_944470425.2	16874	297	1.76	0	0.0	1.76	16577	98.24
GCF_000524195.1	11319	0	0.0	0	0.0	0.0	11319	100.0
GCA_001276565.1	14257	1061	7.44	0	0.0	7.44	13196	92.56
GCF_905475395.1	17649	294	1.67	962	5.45	7.12	16393	92.88
GCA_030347285.1	12923	534	4.13	18	0.14	4.27	12371	95.73
GCF_018151085.1	20407	1334	6.54	2262	11.08	17.62	16811	82.38
GCF_029169275.1	29188	167	0.57	7534	25.81	26.38	21487	73.62
GCF_024362695.1	23452	93	0.4	2665	11.36	11.76	20694	88.24
GCF_026914265.1	61919	492	0.79	9860	15.92	16.72	51567	83.28
GCF_000469605.1	20012	565	2.82	2927	14.63	17.45	16520	82.55
GCF_003286085.1	20342	252	1.24	1417	6.97	8.2	18673	91.8
GCF_018153725.1	23305	189	0.81	2739	11.75	12.56	20377	87.44
GCF_000184785.3	18628	2404	12.91	2541	13.64	26.55	13683	73.45
GCA_900624975.1	13417	692	5.16	0	0.0	5.16	12725	94.84
GCF_013758885.1	23947	291	1.22	6811	28.44	29.66	16845	70.34
GCF_000697945.3	27492	1815	6.6	3706	13.48	20.08	21971	79.92
GCF_014839805.1	24854	2129	8.57	2479	9.97	18.54	20246	81.46
GCA_019968535.1	3058	2064	67.5	0	0.0	67.5	994	32.5
GCF_024139115.2	32854	707	2.15	7420	22.58	24.74	24727	75.26
GCF_002042975.1	32587	1393	4.27	2260	6.94	11.21	28934	88.79
GCA_958450365.1	23226	23136	99.61	0	0.0	99.61	90	0.39
GCF_001594055.1	18819	1025	5.45	2920	15.52	20.96	14874	79.04
GCF_050436995.1	23900	53	0.22	2344	9.81	10.03	21503	89.97
GCF_040954645.1	28307	424	1.5	2765	9.77	11.27	25118	88.73
GCF_029784155.1	30072	472	1.57	5459	18.15	19.72	24141	80.28
GCF_025231255.1	26154	232	0.89	3655	13.97	14.86	22267	85.14
GCA_012070555.1	14539	102	0.7	0	0.0	0.7	14437	99.3
GCF_025200985.1	24987	1535	6.14	4068	16.28	22.42	19384	77.58
GCF_001654015.2	20344	707	3.48	1327	6.52	10.0	18310	90.0
GCA_045687925.1	14453	2507	17.35	0	0.0	17.35	11946	82.65
GCA_944470395.2	13391	1243	9.28	0	0.0	9.28	12148	90.72
GCA_030710605.1	26047	3491	13.4	0	0.0	13.4	22556	86.6
GCA_963668995.1	26829	403	1.5	0	0.0	1.5	26426	98.5
GCF_943734725.1	12038	208	1.73	1	0.01	1.74	11829	98.26
GCA_024699855.1	12576	782	6.22	0	0.0	6.22	11794	93.78
GCA_944470375.2	15113	221	1.46	0	0.0	1.46	14892	98.54
GCA_017607455.1	14546	14546	100.0	0	0.0	100.0	0	0.0
GCA_029852875.1	16970	0	0.0	6	0.04	0.04	16964	99.96
GCF_037975245.1	45056	112	0.25	10149	22.53	22.77	34795	77.23
GCA_030435675.2	36269	0	0.0	0	0.0	0.0	36269	100.0
GCA_917627325.4	16523	31	0.19	0	0.0	0.19	16492	99.81
GCA_046862315.1	34397	100	0.29	1794	5.22	5.51	32503	94.49
GCA_032403825.1	14702	366	2.49	0	0.0	2.49	14336	97.51
GCF_958450345.1	18538	197	1.06	1183	6.38	7.44	17158	92.56
GCF_030504385.1	28177	491	1.74	4393	15.59	17.33	23293	82.67
GCF_038502225.1	40220	1825	4.54	8934	22.21	26.75	29461	73.25
GCF_001856785.1	23910	837	3.5	3974	16.62	20.12	19099	79.88
GCF_943735745.2	14231	519	3.65	1108	7.79	11.43	12604	88.57
GCA_050415755.1	29227	4	0.01	0	0.0	0.01	29223	99.99
GCF_026225885.1	21688	204	0.94	4155	19.16	20.1	17329	79.9
GCF_011392965.1	23628	318	1.35	4736	20.04	21.39	18574	78.61
GCF_000188095.3	24471	387	1.58	5183	21.18	22.76	18901	77.24
GCF_012932325.1	27217	488	1.79	6166	22.65	24.45	20563	75.55
GCF_021155775.2	28415	74	0.26	6527	22.97	23.23	21814	76.77
GCA_045785165.2	21994	35	0.16	0	0.0	0.16	21959	99.84
GCA_009739505.2	20353	1341	6.59	0	0.0	6.59	19012	93.41
GCF_950023065.1	27538	41	0.15	4186	15.2	15.35	23311	84.65
GCF_021461385.2	25717	521	2.03	2709	10.53	12.56	22487	87.44
GCF_017639315.1	25915	249	0.96	3226	12.45	13.41	22440	86.59
GCF_030179895.1	24263	161	0.66	2844	11.72	12.39	21258	87.61
GCF_003918875.1	43422	3703	8.53	4895	11.27	19.8	34824	80.2
GCF_006345805.1	36112	1005	2.78	5318	14.73	17.51	29789	82.49
GCA_048127485.1	19019	1090	5.73	0	0.0	5.73	17929	94.27
GCF_963678975.1	38780	184	0.47	5296	13.66	14.13	33300	85.87
GCF_002113885.1	41567	1553	3.74	6401	15.4	19.14	33613	80.86
GCF_016746365.2	25398	217	0.85	2561	10.08	10.94	22620	89.06
GCF_907165205.1	23111	71	0.31	2199	9.51	9.82	20841	90.18
GCF_000187915.1	19128	1671	8.74	2926	15.3	24.03	14531	75.97
GCF_036669905.1	42312	208	0.49	7504	17.73	18.23	34600	81.77
GCF_000836215.1	16633	685	4.12	1169	7.03	11.15	14779	88.85
GCF_964355755.1	25416	134	0.53	2709	10.66	11.19	22573	88.81
GCF_002571385.2	32879	3066	9.33	3360	10.22	19.54	26453	80.46
GCA_023375655.1	10553	11	0.1	0	0.0	0.1	10542	99.9
GCF_038396675.1	33388	237	0.71	4185	12.53	13.24	28966	86.76
GCF_001594045.1	16933	503	2.97	2543	15.02	17.99	13887	82.01
GCF_022581195.2	23696	139	0.59	2097	8.85	9.44	21460	90.56
GCA_041296355.1	18595	117	0.63	1	0.01	0.63	18477	99.37
GCF_019393585.1	23859	120	0.5	3665	15.36	15.86	20074	84.14
GCF_017562075.2	28438	353	1.24	8623	30.32	31.56	19462	68.44
GCF_015476425.1	24645	140	0.57	3940	15.99	16.56	20565	83.44
GCF_965363235.1	48251	183	0.38	6139	12.72	13.1	41929	86.9
GCF_000002235.5	38439	988	2.57	2617	6.81	9.38	34834	90.62
GCF_051020765.1	27904	528	1.89	5777	20.7	22.6	21599	77.4
GCA_030265305.1	31612	7379	23.34	0	0.0	23.34	24233	76.66
GCF_019202785.1	34830	1209	3.47	5390	15.48	18.95	28231	81.05
GCF_022045235.1	41410	327	0.79	4094	9.89	10.68	36989	89.32
GCF_007210705.1	21516	1026	4.77	2122	9.86	14.63	18368	85.37
GCA_046119115.1	13871	356	2.57	0	0.0	2.57	13515	97.43
GCA_029963825.1	19470	2636	13.54	0	0.0	13.54	16834	86.46
GCA_029228625.1	17881	4882	27.3	0	0.0	27.3	12999	72.7
GCF_000327385.1	23831	6230	26.14	0	0.0	26.14	17601	73.86
GCF_023898315.1	28445	284	1.0	3434	12.07	13.07	24727	86.93
GCA_000797535.1	9829	343	3.49	0	0.0	3.49	9486	96.51
GCA_904066235.2	15884	29	0.18	0	0.0	0.18	15855	99.82
GCF_023558435.1	22616	1236	5.47	2022	8.94	14.41	19358	85.59
GCF_014805625.2	22234	626	2.82	4238	19.06	21.88	17370	78.12
GCF_943734745.1	20247	131	0.65	4759	23.5	24.15	15357	75.85
GCF_947172395.1	21766	213	0.98	2212	10.16	11.14	19341	88.86
GCF_932276165.1	22256	154	0.69	1679	7.54	8.24	20423	91.76
GCF_001417965.1	27753	3258	11.74	2045	7.37	19.11	22450	80.89
GCA_900005825.1	22620	753	3.33	0	0.0	3.33	21867	96.67
GCF_028537555.1	16835	143	0.85	1084	6.44	7.29	15608	92.71
GCA_010108815.2	5738	2307	40.21	0	0.0	40.21	3431	59.79
GCF_943734685.1	24012	96	0.4	5881	24.49	24.89	18035	75.11
GCA_030553155.1	29473	0	0.0	0	0.0	0.0	29473	100.0
GCF_000671375.1	35529	1661	4.68	4355	12.26	16.93	29513	83.07
GCA_048544405.1	20550	91	0.44	2729	13.28	13.72	17730	86.28
GCF_036588685.1	53269	294	0.55	6937	13.02	13.57	46038	86.43
GCF_009176505.1	32394	1119	3.45	10541	32.54	35.99	20734	64.01
GCF_013731165.1	30758	3923	12.75	3981	12.94	25.7	22854	74.3
GCF_002093755.2	20504	1913	9.33	1808	8.82	18.15	16783	81.85
GCF_040958095.1	63407	1397	2.2	10573	16.67	18.88	51437	81.12
GCF_014066325.1	20470	227	1.11	3844	18.78	19.89	16399	80.11
GCA_902825455.1	18894	255	1.35	0	0.0	1.35	18639	98.65
GCA_023690525.1	19334	0	0.0	0	0.0	0.0	19334	100.0
GCF_021134715.1	27985	120	0.43	4851	17.33	17.76	23014	82.24
GCF_910591885.1	25755	125	0.49	5979	23.21	23.7	19651	76.3
GCA_944470205.2	16125	198	1.23	0	0.0	1.23	15927	98.77
GCF_021234035.1	27597	126	0.46	3968	14.38	14.83	23503	85.17
GCF_001949145.1	33214	447	1.35	7433	22.38	23.72	25334	76.28
GCF_050580445.1	12857	30	0.23	1244	9.68	9.91	11583	90.09
GCF_002938485.1	23498	678	2.89	2563	10.91	13.79	20257	86.21
GCF_047663935.1	38137	170	0.45	14355	37.64	38.09	23612	61.91
GCF_000150275.1	11306	1758	15.55	0	0.0	15.55	9548	84.45
GCF_000004555.2	21954	727	3.31	0	0.0	3.31	21227	96.69
GCF_030269925.1	28341	1039	3.67	4996	17.63	21.29	22306	78.71
GCF_030625045.1	18245	473	2.59	1169	6.41	9.0	16603	91.0
