speciesID	numOriginal	numFilteredOut	percentFilteredOut	numDuplicatesRemoved	percentDuplicatesRemoved	percentRemoved	numLeft	percentLeft
GCF_008014675.1	4426	45	1.02	5	0.11	1.13	4376	98.87
GCF_014192995.1	1875	10	0.53	45	2.4	2.93	1820	97.07
GCF_002211785.1	2424	149	6.15	183	7.55	13.7	2092	86.3
GCF_964031155.1	1455	14	0.96	227	15.6	16.56	1214	83.44
GCF_013433285.1	8453	347	4.11	93	1.1	5.21	8013	94.79
GCF_026127385.1	4347	165	3.8	29	0.67	4.46	4153	95.54
GCF_030517105.1	2647	47	1.78	33	1.25	3.02	2567	96.98
GCF_002290085.1	737	3	0.41	1	0.14	0.54	733	99.46
GCF_011189505.1	4731	267	5.64	10	0.21	5.85	4454	94.15
GCF_000172975.1	2468	35	1.42	23	0.93	2.35	2410	97.65
GCF_001611155.1	2010	46	2.29	55	2.74	5.02	1909	94.98
GCF_029907835.1	4777	35	0.73	1	0.02	0.75	4741	99.25
GCF_001482365.1	3256	63	1.93	16	0.49	2.43	3177	97.57
GCF_039536825.1	3595	21	0.58	1	0.03	0.61	3573	99.39
GCF_017873605.1	6022	70	1.16	0	0.0	1.16	5952	98.84
GCF_015694705.1	4213	22	0.52	1	0.02	0.55	4190	99.45
GCF_002844235.1	3997	14	0.35	0	0.0	0.35	3983	99.65
GCF_017311575.1	3950	28	0.71	1	0.03	0.73	3921	99.27
GCF_900099775.1	6495	205	3.16	3	0.05	3.2	6287	96.8
GCF_006864425.1	2968	359	12.1	2	0.07	12.16	2607	87.84
GCF_004217455.1	4328	54	1.25	4	0.09	1.34	4270	98.66
GCF_008973825.1	4065	54	1.33	1	0.02	1.35	4010	98.65
GCF_009497075.1	10325	123	1.19	18	0.17	1.37	10184	98.63
GCF_026723765.1	4088	31	0.76	7	0.17	0.93	4050	99.07
GCF_002849855.1	4185	96	2.29	14	0.33	2.63	4075	97.37
GCF_003024155.1	3833	22	0.57	4	0.1	0.68	3807	99.32
GCF_016587435.1	7833	220	2.81	57	0.73	3.54	7556	96.46
GCF_017654485.1	4548	116	2.55	49	1.08	3.63	4383	96.37
GCF_001687475.2	1479	59	3.99	3	0.2	4.19	1417	95.81
GCF_019857225.1	8024	178	2.22	2	0.02	2.24	7844	97.76
GCF_014656095.1	7667	237	3.09	0	0.0	3.09	7430	96.91
GCF_042648145.1	2584	18	0.7	0	0.0	0.7	2566	99.3
GCF_900186985.1	2399	23	0.96	1	0.04	1.0	2375	99.0
GCF_003259845.1	8938	97	1.09	2	0.02	1.11	8839	98.89
GCF_004343035.1	3174	26	0.82	0	0.0	0.82	3148	99.18
GCF_020889705.1	9547	600	6.28	0	0.0	6.28	8947	93.72
GCF_964020175.1	1244	86	6.91	47	3.78	10.69	1111	89.31
GCF_000723425.2	5368	161	3.0	9	0.17	3.17	5198	96.83
GCF_002906655.1	4851	87	1.79	11	0.23	2.02	4753	97.98
GCF_003885045.1	6002	124	2.07	73	1.22	3.28	5805	96.72
GCF_038289855.1	3812	14	0.37	0	0.0	0.37	3798	99.63
GCF_030249855.1	2066	56	2.71	0	0.0	2.71	2010	97.29
GCF_009908265.2	4029	45	1.12	5	0.12	1.24	3979	98.76
GCF_013358405.1	3839	34	0.89	2	0.05	0.94	3803	99.06
GCF_004798935.1	3587	24	0.67	1	0.03	0.7	3562	99.3
GCF_004005905.1	3642	46	1.26	3	0.08	1.35	3593	98.65
GCF_001444425.1	3047	23	0.75	4	0.13	0.89	3020	99.11
GCF_004769665.1	3510	29	0.83	0	0.0	0.83	3481	99.17
GCF_036663935.1	2914	31	1.06	0	0.0	1.06	2883	98.94
GCF_946900835.1	2767	5	0.18	3	0.11	0.29	2759	99.71
GCF_013408525.1	5027	19	0.38	3	0.06	0.44	5005	99.56
GCF_001931505.1	1718	42	2.44	0	0.0	2.44	1676	97.56
GCF_040656155.1	8343	117	1.4	0	0.0	1.4	8226	98.6
GCF_049844455.1	9066	228	2.51	41	0.45	2.97	8797	97.03
GCF_009193325.2	4187	104	2.48	56	1.34	3.82	4027	96.18
GCF_009193135.1	3122	17	0.54	0	0.0	0.54	3105	99.46
GCF_964019525.1	1440	27	1.88	238	16.53	18.4	1175	81.6
GCF_051251145.1	2580	7	0.27	2	0.08	0.35	2571	99.65
GCF_030438475.2	1317	86	6.53	18	1.37	7.9	1213	92.1
GCF_010092985.1	3721	35	0.94	3	0.08	1.02	3683	98.98
GCF_000237825.1	1804	41	2.27	1	0.06	2.33	1762	97.67
GCF_050337435.1	4406	44	1.0	3	0.07	1.07	4359	98.93
GCF_009674665.1	3530	19	0.54	0	0.0	0.54	3511	99.46
GCF_034044635.1	4264	12	0.28	1	0.02	0.3	4251	99.7
GCF_042654465.1	3309	14	0.42	0	0.0	0.42	3295	99.58
GCF_000019085.1	2334	85	3.64	48	2.06	5.7	2201	94.3
GCF_900107595.1	2445	19	0.78	0	0.0	0.78	2426	99.22
GCF_034424565.1	1927	23	1.19	7	0.36	1.56	1897	98.44
GCF_014892245.1	9140	164	1.79	9	0.1	1.89	8967	98.11
GCF_000500935.1	995	8	0.8	5	0.5	1.31	982	98.69
GCF_011839805.1	4533	82	1.81	3	0.07	1.88	4448	98.12
GCF_003696365.1	4272	39	0.91	2	0.05	0.96	4231	99.04
GCF_027853915.1	7597	95	1.25	3	0.04	1.29	7499	98.71
GCF_000730385.1	3698	22	0.59	0	0.0	0.59	3676	99.41
GCF_000017245.1	2134	34	1.59	2	0.09	1.69	2098	98.31
GCF_015645385.1	3421	30	0.88	0	0.0	0.88	3391	99.12
GCF_043187445.1	2231	19	0.85	12	0.54	1.39	2200	98.61
GCF_000442275.2	3597	51	1.42	1	0.03	1.45	3545	98.55
GCF_004103615.1	4953	244	4.93	42	0.85	5.77	4667	94.23
GCF_016906185.1	6965	126	1.81	24	0.34	2.15	6815	97.85
GCF_903166545.1	5276	74	1.4	4	0.08	1.48	5198	98.52
GCF_048066175.1	5175	66	1.28	4	0.08	1.35	5105	98.65
GCF_000179635.2	4053	53	1.31	111	2.74	4.05	3889	95.95
GCF_008086185.1	3049	32	1.05	20	0.66	1.71	2997	98.29
GCF_016801985.1	5933	81	1.37	1	0.02	1.38	5851	98.62
GCF_009758015.1	5276	29	0.55	2	0.04	0.59	5245	99.41
GCF_004000255.1	4599	79	1.72	0	0.0	1.72	4520	98.28
GCF_000720485.1	7423	181	2.44	9	0.12	2.56	7233	97.44
GCF_000310225.1	4925	220	4.47	39	0.79	5.26	4666	94.74
GCF_006334915.2	8526	108	1.27	1	0.01	1.28	8417	98.72
GCF_001748225.1	2651	39	1.47	0	0.0	1.47	2612	98.53
GCF_900107845.1	3650	29	0.79	22	0.6	1.4	3599	98.6
GCF_036245625.1	4339	37	0.85	6	0.14	0.99	4296	99.01
GCF_042665075.1	3123	40	1.28	0	0.0	1.28	3083	98.72
GCF_016595435.1	4197	60	1.43	7	0.17	1.6	4130	98.4
GCF_900111545.1	3018	34	1.13	7	0.23	1.36	2977	98.64
GCF_900452835.1	3493	30	0.86	32	0.92	1.77	3431	98.23
GCF_000737865.1	1374	17	1.24	0	0.0	1.24	1357	98.76
GCF_022570735.2	3374	13	0.39	0	0.0	0.39	3361	99.61
GCF_040812335.1	3769	39	1.03	2	0.05	1.09	3728	98.91
GCF_008630635.1	3305	12	0.36	1	0.03	0.39	3292	99.61
GCF_000024125.1	3096	6	0.19	1	0.03	0.23	3089	99.77
GCF_040612295.1	8681	341	3.93	0	0.0	3.93	8340	96.07
GCF_016811235.1	6544	229	3.5	2	0.03	3.53	6313	96.47
GCF_030160455.1	2891	25	0.86	2	0.07	0.93	2864	99.07
GCF_005377625.1	2986	85	2.85	24	0.8	3.65	2877	96.35
GCF_017894325.1	1791	66	3.69	10	0.56	4.24	1715	95.76
GCF_037148075.1	4494	32	0.71	0	0.0	0.71	4462	99.29
GCF_001278115.1	4027	32	0.79	8	0.2	0.99	3987	99.01
GCF_044462265.1	3609	51	1.41	79	2.19	3.6	3479	96.4
GCF_022832375.1	4182	81	1.94	0	0.0	1.94	4101	98.06
GCF_004102025.1	3318	75	2.26	76	2.29	4.55	3167	95.45
GCF_017573545.1	9796	159	1.62	6	0.06	1.68	9631	98.32
GCF_005871085.1	4496	75	1.67	4	0.09	1.76	4417	98.24
GCF_900220975.1	6327	174	2.75	1	0.02	2.77	6152	97.23
GCF_005843925.1	3337	19	0.57	3	0.09	0.66	3315	99.34
GCF_000423125.1	3934	60	1.53	16	0.41	1.93	3858	98.07
GCF_004363045.1	4137	46	1.11	2	0.05	1.16	4089	98.84
GCF_014982935.1	2873	55	1.91	18	0.63	2.54	2800	97.46
GCF_900106035.1	6998	99	1.41	7	0.1	1.51	6892	98.49
GCF_022267515.1	4508	21	0.47	0	0.0	0.47	4487	99.53
GCF_000379065.1	4961	301	6.07	36	0.73	6.79	4624	93.21
GCF_030160735.1	7732	733	9.48	2	0.03	9.51	6997	90.49
GCF_001854695.1	7113	460	6.47	11	0.15	6.62	6642	93.38
GCF_002993925.1	4341	82	1.89	0	0.0	1.89	4259	98.11
GCF_027570195.1	2277	39	1.71	1	0.04	1.76	2237	98.24
GCF_003007675.1	3834	73	1.9	101	2.63	4.54	3660	95.46
GCF_002407065.1	3462	13	0.38	0	0.0	0.38	3449	99.62
GCF_001922385.1	4696	73	1.55	14	0.3	1.85	4609	98.15
GCF_000236785.1	5705	56	0.98	1	0.02	1.0	5648	99.0
GCF_000744185.1	2149	63	2.93	17	0.79	3.72	2069	96.28
GCF_030295765.1	3744	19	0.51	4	0.11	0.61	3721	99.39
GCF_900607215.1	2644	304	11.5	67	2.53	14.03	2273	85.97
GCF_008086115.1	3475	45	1.29	5	0.14	1.44	3425	98.56
GCF_002204745.1	4064	59	1.45	0	0.0	1.45	4005	98.55
GCF_001020955.1	2766	63	2.28	4	0.14	2.42	2699	97.58
GCF_013085345.1	3006	24	0.8	0	0.0	0.8	2982	99.2
GCF_008312895.1	3773	67	1.78	0	0.0	1.78	3706	98.22
GCF_020783375.1	4122	20	0.49	1	0.02	0.51	4101	99.49
GCF_014287965.1	2716	39	1.44	5	0.18	1.62	2672	98.38
GCF_003219795.1	3510	44	1.25	1	0.03	1.28	3465	98.72
GCF_015910445.1	6401	107	1.67	4	0.06	1.73	6290	98.27
GCF_014201825.1	2762	26	0.94	0	0.0	0.94	2736	99.06
GCF_009812055.1	5374	124	2.31	0	0.0	2.31	5250	97.69
GCF_039541335.1	7159	61	0.85	3	0.04	0.89	7095	99.11
GCF_039769985.1	4729	827	17.49	3	0.06	17.55	3899	82.45
GCF_042646085.1	4182	24	0.57	1	0.02	0.6	4157	99.4
GCF_016907365.1	3792	12	0.32	10	0.26	0.58	3770	99.42
GCF_023242945.1	5207	211	4.05	0	0.0	4.05	4996	95.95
GCF_004355005.1	7559	308	4.07	10	0.13	4.21	7241	95.79
GCF_003173615.1	5552	21	0.38	2	0.04	0.41	5529	99.59
GCF_000820085.1	3835	64	1.67	0	0.0	1.67	3771	98.33
GCF_902374465.1	4894	84	1.72	28	0.57	2.29	4782	97.71
GCF_011947285.1	4270	76	1.78	1	0.02	1.8	4193	98.2
GCF_030814475.1	6108	230	3.77	62	1.02	4.78	5816	95.22
GCF_004348345.1	8863	228	2.57	3	0.03	2.61	8632	97.39
GCF_024814435.1	2125	27	1.27	1	0.05	1.32	2097	98.68
GCF_900094605.1	8588	291	3.39	20	0.23	3.62	8277	96.38
GCF_900112775.1	3729	61	1.64	4	0.11	1.74	3664	98.26
GCF_011046245.1	5090	98	1.93	7	0.14	2.06	4985	97.94
GCF_005517195.1	7000	134	1.91	3	0.04	1.96	6863	98.04
GCF_002554795.1	3391	20	0.59	2	0.06	0.65	3369	99.35
GCF_029602415.1	4776	224	4.69	3	0.06	4.75	4549	95.25
GCF_001623565.1	2213	122	5.51	34	1.54	7.05	2057	92.95
GCF_017349355.1	4245	54	1.27	72	1.7	2.97	4119	97.03
GCF_900560965.1	6214	66	1.06	0	0.0	1.06	6148	98.94
GCF_016651435.1	2779	42	1.51	13	0.47	1.98	2724	98.02
GCF_009649175.1	3747	57	1.52	3	0.08	1.6	3687	98.4
GCF_014204715.1	5051	102	2.02	23	0.46	2.47	4926	97.53
GCF_040706615.1	3544	16	0.45	0	0.0	0.45	3528	99.55
GCF_042427585.1	3198	37	1.16	1	0.03	1.19	3160	98.81
GCF_964028115.1	1132	58	5.12	16	1.41	6.54	1058	93.46
GCF_900103865.1	3845	65	1.69	4	0.1	1.79	3776	98.21
GCF_003634015.1	2562	7	0.27	2	0.08	0.35	2553	99.65
GCF_900111745.1	7410	91	1.23	4	0.05	1.28	7315	98.72
GCF_900176515.1	11193	171	1.53	11	0.1	1.63	11011	98.37
GCF_021353265.1	5592	97	1.73	2	0.04	1.77	5493	98.23
GCF_000372865.1	4383	92	2.1	15	0.34	2.44	4276	97.56
GCF_001045435.1	2906	31	1.07	4	0.14	1.2	2871	98.8
GCF_030068545.1	7716	23	0.3	2	0.03	0.32	7691	99.68
GCF_039530985.1	8123	165	2.03	0	0.0	2.03	7958	97.97
GCF_013371215.1	3190	18	0.56	0	0.0	0.56	3172	99.44
GCF_004011115.1	3277	73	2.23	14	0.43	2.65	3190	97.35
GCF_014337155.1	2698	37	1.37	21	0.78	2.15	2640	97.85
GCF_022808715.1	3518	44	1.25	0	0.0	1.25	3474	98.75
GCF_022921115.1	4284	181	4.23	28	0.65	4.88	4075	95.12
GCF_002749945.1	3559	107	3.01	1	0.03	3.03	3451	96.97
GCF_029024945.1	2649	31	1.17	0	0.0	1.17	2618	98.83
GCF_019343455.1	3380	36	1.07	2	0.06	1.12	3342	98.88
GCF_025822405.1	5718	256	4.48	4	0.07	4.55	5458	95.45
GCF_964030805.1	3370	311	9.23	633	18.78	28.01	2426	71.99
GCF_025823185.1	6186	95	1.54	0	0.0	1.54	6091	98.46
GCF_025996515.1	7263	63	0.87	1	0.01	0.88	7199	99.12
GCF_020216525.1	3613	20	0.55	1	0.03	0.58	3592	99.42
GCF_001311825.1	3657	384	10.5	1	0.03	10.53	3272	89.47
GCF_030848545.1	6343	68	1.07	6	0.09	1.17	6269	98.83
GCF_900162825.1	2580	200	7.75	33	1.28	9.03	2347	90.97
GCF_011304195.1	2873	50	1.74	20	0.7	2.44	2803	97.56
GCF_029846775.1	7294	282	3.87	2	0.03	3.89	7010	96.11
GCF_014145675.1	9004	63	0.7	0	0.0	0.7	8941	99.3
GCF_900120165.1	1601	32	2.0	16	1.0	3.0	1553	97.0
GCF_001969385.1	5164	92	1.78	95	1.84	3.62	4977	96.38
GCF_016741775.1	7729	219	2.83	0	0.0	2.83	7510	97.17
GCF_027257155.1	4194	12	0.29	0	0.0	0.29	4182	99.71
GCF_028816475.1	3348	131	3.91	0	0.0	3.91	3217	96.09
GCF_014048475.1	1724	8	0.46	0	0.0	0.46	1716	99.54
GCF_016698645.1	3431	20	0.58	0	0.0	0.58	3411	99.42
GCF_000381725.1	1751	29	1.66	6	0.34	2.0	1716	98.0
GCF_007993035.1	2543	8	0.31	0	0.0	0.31	2535	99.69
GCF_014640255.1	3830	57	1.49	1	0.03	1.51	3772	98.49
GCF_000505725.1	1960	286	14.59	1	0.05	14.64	1673	85.36
GCF_001636395.1	5448	102	1.87	3	0.06	1.93	5343	98.07
GCF_000429725.1	3261	41	1.26	5	0.15	1.41	3215	98.59
GCF_003610805.1	3459	68	1.97	2	0.06	2.02	3389	97.98
GCF_024029435.1	1416	11	0.78	2	0.14	0.92	1403	99.08
GCF_002795245.1	7579	212	2.8	3	0.04	2.84	7364	97.16
GCF_045013515.1	5988	91	1.52	2	0.03	1.55	5895	98.45
GCF_047470925.1	3157	11	0.35	2	0.06	0.41	3144	99.59
GCF_900106945.1	3586	20	0.56	157	4.38	4.94	3409	95.06
GCF_900099705.1	3237	20	0.62	6	0.19	0.8	3211	99.2
GCF_020685205.1	4186	18	0.43	0	0.0	0.43	4168	99.57
GCF_001880225.1	1800	15	0.83	2	0.11	0.94	1783	99.06
GCF_011764505.1	3678	153	4.16	481	13.08	17.24	3044	82.76
GCF_001559865.1	4214	53	1.26	3	0.07	1.33	4158	98.67
GCF_900129045.1	1859	43	2.31	0	0.0	2.31	1816	97.69
GCF_964028505.1	1291	228	17.66	72	5.58	23.24	991	76.76
GCF_002934625.1	4161	47	1.13	1	0.02	1.15	4113	98.85
GCF_904846455.1	2504	20	0.8	2	0.08	0.88	2482	99.12
GCF_014196505.1	4991	75	1.5	2	0.04	1.54	4914	98.46
GCF_964277435.1	1608	102	6.34	156	9.7	16.04	1350	83.96
GCF_014191595.1	2819	8	0.28	1	0.04	0.32	2810	99.68
GCF_001431485.1	3123	70	2.24	3	0.1	2.34	3050	97.66
GCF_040026395.1	5111	29	0.57	12	0.23	0.8	5070	99.2
GCF_002803535.1	4574	113	2.47	2	0.04	2.51	4459	97.49
GCF_042678405.1	2767	17	0.61	1	0.04	0.65	2749	99.35
GCF_004551575.1	4128	28	0.68	1	0.02	0.7	4099	99.3
GCF_021496385.1	3304	58	1.76	18	0.54	2.3	3228	97.7
GCF_033977205.1	6906	256	3.71	4	0.06	3.76	6646	96.24
GCF_050589645.1	4074	18	0.44	1	0.02	0.47	4055	99.53
GCF_000816845.1	7049	349	4.95	12	0.17	5.12	6688	94.88
GCF_006717095.1	4922	52	1.06	29	0.59	1.65	4841	98.35
GCF_022919095.1	4289	161	3.75	0	0.0	3.75	4128	96.25
GCF_018881545.1	2035	20	0.98	1	0.05	1.03	2014	98.97
GCF_016894325.1	3614	56	1.55	17	0.47	2.02	3541	97.98
GCF_003946115.1	2625	31	1.18	3	0.11	1.3	2591	98.7
GCF_022968825.1	2327	31	1.33	1	0.04	1.38	2295	98.62
GCF_016907515.1	5538	21	0.38	4	0.07	0.45	5513	99.55
GCF_024584605.1	5727	98	1.71	0	0.0	1.71	5629	98.29
GCF_007904085.1	3489	67	1.92	69	1.98	3.9	3353	96.1
GCF_002838065.1	5633	205	3.64	0	0.0	3.64	5428	96.36
GCF_004114935.1	8781	374	4.26	67	0.76	5.02	8340	94.98
GCF_000245735.1	3536	50	1.41	36	1.02	2.43	3450	97.57
GCF_024055725.1	7408	77	1.04	0	0.0	1.04	7331	98.96
GCF_014656415.1	5341	85	1.59	2	0.04	1.63	5254	98.37
GCF_030504645.1	5301	77	1.45	1	0.02	1.47	5223	98.53
GCF_001590965.1	4130	28	0.68	1	0.02	0.7	4101	99.3
GCF_002200915.1	4551	55	1.21	0	0.0	1.21	4496	98.79
GCF_003144405.1	3609	33	0.91	4	0.11	1.03	3572	98.97
GCF_014235185.1	6328	79	1.25	6	0.09	1.34	6243	98.66
GCF_003384725.1	4200	25	0.6	2	0.05	0.64	4173	99.36
GCF_005048225.1	4022	94	2.34	3	0.07	2.41	3925	97.59
GCF_013365475.1	664	24	3.61	1	0.15	3.77	639	96.23
GCF_039528515.1	6685	224	3.35	18	0.27	3.62	6443	96.38
GCF_013336795.1	2783	89	3.2	4	0.14	3.34	2690	96.66
GCF_011682075.1	3987	328	8.23	1	0.03	8.25	3658	91.75
GCF_000146505.1	3114	14	0.45	1	0.03	0.48	3099	99.52
GCF_004353825.1	4854	43	0.89	0	0.0	0.89	4811	99.11
GCF_018128945.1	2977	15	0.5	1	0.03	0.54	2961	99.46
GCF_000296445.1	1754	21	1.2	1	0.06	1.25	1732	98.75
GCF_021556615.1	3153	60	1.9	1	0.03	1.93	3092	98.07
GCF_014218725.1	3125	44	1.41	1	0.03	1.44	3080	98.56
GCF_039630945.1	5575	71	1.27	1	0.02	1.29	5503	98.71
GCF_013282725.1	4013	65	1.62	1	0.02	1.64	3947	98.36
GCF_003837865.1	5383	154	2.86	0	0.0	2.86	5229	97.14
GCF_002762335.1	1566	17	1.09	4	0.26	1.34	1545	98.66
GCF_045055655.1	2491	10	0.4	0	0.0	0.4	2481	99.6
GCF_000816085.1	2318	25	1.08	2	0.09	1.16	2291	98.84
GCF_900188235.1	3382	28	0.83	4	0.12	0.95	3350	99.05
GCF_900215205.1	10288	159	1.55	12	0.12	1.66	10117	98.34
GCF_013342985.1	1345	46	3.42	2	0.15	3.57	1297	96.43
GCF_050896395.1	4107	66	1.61	0	0.0	1.61	4041	98.39
GCF_000012325.1	4464	47	1.05	14	0.31	1.37	4403	98.63
GCF_017357245.1	6050	203	3.36	10	0.17	3.52	5837	96.48
GCF_035231185.1	3215	15	0.47	1	0.03	0.5	3199	99.5
GCF_033842905.1	5081	29	0.57	87	1.71	2.28	4965	97.72
GCF_014197445.1	2356	12	0.51	0	0.0	0.51	2344	99.49
GCF_050916355.1	3601	11	0.31	84	2.33	2.64	3506	97.36
GCF_018687595.1	1715	10	0.58	1	0.06	0.64	1704	99.36
GCF_007991655.1	4902	21	0.43	0	0.0	0.43	4881	99.57
GCF_042665135.1	3810	61	1.6	1	0.03	1.63	3748	98.37
GCF_016904675.1	1753	31	1.77	6	0.34	2.11	1716	97.89
GCF_030408595.1	2645	14	0.53	41	1.55	2.08	2590	97.92
GCF_002237775.1	3758	27	0.72	1	0.03	0.75	3730	99.25
GCF_900095885.1	3993	130	3.26	76	1.9	5.16	3787	94.84
GCF_019665745.1	4366	37	0.85	0	0.0	0.85	4329	99.15
GCF_001458195.1	4742	169	3.56	14	0.3	3.86	4559	96.14
GCF_026274175.1	6385	280	4.39	0	0.0	4.39	6105	95.61
GCF_025499515.1	2760	18	0.65	1	0.04	0.69	2741	99.31
GCF_000379025.1	3194	45	1.41	39	1.22	2.63	3110	97.37
GCF_001644565.1	2736	14	0.51	9	0.33	0.84	2713	99.16
GCF_005217605.1	2278	11	0.48	1	0.04	0.53	2266	99.47
GCF_040822035.1	4825	52	1.08	1	0.02	1.1	4772	98.9
GCF_003999375.1	2272	17	0.75	5	0.22	0.97	2250	99.03
GCF_016025525.2	2366	28	1.18	1	0.04	1.23	2337	98.77
GCF_039536245.1	8516	231	2.71	7	0.08	2.79	8278	97.21
GCF_039880525.1	2502	23	0.92	1	0.04	0.96	2478	99.04
GCF_002076915.1	1961	23	1.17	1	0.05	1.22	1937	98.78
GCF_014643375.1	5295	81	1.53	1	0.02	1.55	5213	98.45
GCF_014647675.1	9434	349	3.7	0	0.0	3.7	9085	96.3
GCF_028598775.1	4213	162	3.85	6	0.14	3.99	4045	96.01
GCF_000143085.1	3136	71	2.26	32	1.02	3.28	3033	96.72
GCF_004322775.1	3781	51	1.35	8	0.21	1.56	3722	98.44
GCF_900155435.1	2877	194	6.74	56	1.95	8.69	2627	91.31
GCF_007289895.1	4015	81	2.02	62	1.54	3.56	3872	96.44
GCF_000024785.1	4945	239	4.83	23	0.47	5.3	4683	94.7
GCF_022493915.1	4502	99	2.2	30	0.67	2.87	4373	97.13
GCF_036416795.1	5000	134	2.68	37	0.74	3.42	4829	96.58
GCF_003594875.1	8118	73	0.9	0	0.0	0.9	8045	99.1
GCF_030406165.1	4436	52	1.17	1	0.02	1.19	4383	98.81
GCF_000147355.1	2179	8	0.37	3	0.14	0.5	2168	99.5
GCF_009618275.1	4547	44	0.97	0	0.0	0.97	4503	99.03
GCF_030077735.1	2735	23	0.84	1	0.04	0.88	2711	99.12
GCF_018263925.1	4348	47	1.08	2	0.05	1.13	4299	98.87
GCF_900446675.1	2547	33	1.3	34	1.33	2.63	2480	97.37
GCF_010729895.1	5508	69	1.25	2	0.04	1.29	5437	98.71
GCF_004363005.1	3084	25	0.81	3	0.1	0.91	3056	99.09
GCF_003628535.1	5107	31	0.61	1	0.02	0.63	5075	99.37
GCF_031456275.1	1929	16	0.83	14	0.73	1.56	1899	98.44
GCF_014696825.1	5372	117	2.18	3	0.06	2.23	5252	97.77
GCF_000421105.1	2717	12	0.44	13	0.48	0.92	2692	99.08
GCF_010811875.1	9976	738	7.4	35	0.35	7.75	9203	92.25
GCF_028598805.1	4463	284	6.36	8	0.18	6.54	4171	93.46
GCF_025919725.1	2555	113	4.42	2	0.08	4.5	2440	95.5
GCF_007989825.1	3233	29	0.9	0	0.0	0.9	3204	99.1
GCF_028768405.1	6169	58	0.94	9	0.15	1.09	6102	98.91
GCF_005233845.1	4744	40	0.84	1	0.02	0.86	4703	99.14
GCF_021173085.1	4862	35	0.72	2	0.04	0.76	4825	99.24
GCF_000455265.1	5119	212	4.14	3	0.06	4.2	4904	95.8
GCF_006476065.1	2243	41	1.83	1	0.04	1.87	2201	98.13
GCF_015223355.1	5913	84	1.42	2	0.03	1.45	5827	98.55
GCF_020884755.1	1633	24	1.47	0	0.0	1.47	1609	98.53
GCF_001974985.1	3301	93	2.82	33	1.0	3.82	3175	96.18
GCF_039522005.1	2360	92	3.9	0	0.0	3.9	2268	96.1
GCF_947179545.1	1285	103	8.02	98	7.63	15.64	1084	84.36
GCF_004295645.1	4105	112	2.73	38	0.93	3.65	3955	96.35
GCF_003574675.1	3589	82	2.28	2	0.06	2.34	3505	97.66
GCF_040545535.1	6807	195	2.86	0	0.0	2.86	6612	97.14
GCF_042683105.1	4387	21	0.48	2	0.05	0.52	4364	99.48
GCF_002204835.1	3055	44	1.44	1	0.03	1.47	3010	98.53
GCF_000024525.1	6972	46	0.66	74	1.06	1.72	6852	98.28
GCF_003344345.1	2221	413	18.6	350	15.76	34.35	1458	65.65
GCF_039529615.1	8093	64	0.79	0	0.0	0.79	8029	99.21
GCF_013170785.1	7076	165	2.33	15	0.21	2.54	6896	97.46
GCF_003265225.1	1693	25	1.48	1	0.06	1.54	1667	98.46
GCF_011057645.1	3054	48	1.57	0	0.0	1.57	3006	98.43
GCF_016862635.1	8396	111	1.32	0	0.0	1.32	8285	98.68
GCF_001704635.1	7906	267	3.38	36	0.46	3.83	7603	96.17
GCF_000716875.1	6572	179	2.72	3	0.05	2.77	6390	97.23
GCF_002564045.1	6288	211	3.36	26	0.41	3.77	6051	96.23
GCF_050500245.1	4723	331	7.01	40	0.85	7.86	4352	92.14
GCF_029094505.1	3424	15	0.44	4	0.12	0.55	3405	99.45
GCF_003711845.1	3592	51	1.42	5	0.14	1.56	3536	98.44
GCF_000160035.2	3113	69	2.22	1	0.03	2.25	3043	97.75
GCF_014649115.1	8080	247	3.06	1	0.01	3.07	7832	96.93
GCF_014646655.1	3329	37	1.11	0	0.0	1.11	3292	98.89
GCF_018476525.1	9158	134	1.46	3	0.03	1.5	9021	98.5
GCF_001273855.1	3318	45	1.36	0	0.0	1.36	3273	98.64
GCF_900120245.1	1619	13	0.8	0	0.0	0.8	1606	99.2
GCF_029581355.1	4649	75	1.61	21	0.45	2.06	4553	97.94
GCF_000252445.1	4277	71	1.66	9	0.21	1.87	4197	98.13
GCF_004770265.1	3664	12	0.33	0	0.0	0.33	3652	99.67
GCF_031625015.1	3082	29	0.94	1	0.03	0.97	3052	99.03
GCF_900185755.1	6265	75	1.2	11	0.18	1.37	6179	98.63
GCF_006385685.1	4635	107	2.31	2	0.04	2.35	4526	97.65
GCF_014205295.1	7314	60	0.82	24	0.33	1.15	7230	98.85
GCF_000751215.2	7373	185	2.51	9	0.12	2.63	7179	97.37
GCF_039543485.1	5755	121	2.1	1	0.02	2.12	5633	97.88
GCF_008017455.1	4908	61	1.24	0	0.0	1.24	4847	98.76
GCF_002086285.1	4609	118	2.56	2	0.04	2.6	4489	97.4
GCF_016862195.1	8681	127	1.46	0	0.0	1.46	8554	98.54
GCF_020406815.2	4106	48	1.17	20	0.49	1.66	4038	98.34
GCF_003589925.1	6718	14	0.21	8	0.12	0.33	6696	99.67
GCF_001613385.1	6786	146	2.15	0	0.0	2.15	6640	97.85
GCF_004798965.1	3383	37	1.09	0	0.0	1.09	3346	98.91
GCF_900108085.1	4210	64	1.52	6	0.14	1.66	4140	98.34
GCF_006716565.1	6664	81	1.22	2	0.03	1.25	6581	98.75
GCF_020532645.1	7442	142	1.91	0	0.0	1.91	7300	98.09
